"x"
4.51754239533071e-43
2.9940644997474e-30
1.99238732355842e-24
1.11331637449139e-20
6.02516765447757e-18
8.13499867592843e-16
4.37035832593371e-14
1.21761771571151e-12
2.07479282450638e-11
2.41297651567782e-10
2.06799669855872e-09
1.38091483458393e-08
7.49118143867233e-08
3.40926025273428e-07
1.33496575851104e-06
4.58950667984487e-06
1.40829500457211e-05
3.90971505024166e-05
9.93200926746493e-05
0.000233085739352142
0.000509459184736588
0.00104434891452184
0.0020199490037355
0.0037056843804173
0.00647766280440054
0.0108327068805576
0.0173926273915195
0.0268947113700557
0.0401655098663176
0.0580768397919281
0.0814852331555803
0.111158540851015
0.147695646176271
0.191446904550705
0.242443719128791
0.300345429782406
0.364410425102609
0.433496221008139
0.506090448202043
0.580371602694556
0.654295421585447
0.725700212015756
0.792422675652081
0.852414917459683
0.903853462185972
0.945232155137325
0.975432618604268
0.993768220343174
1
0.994325413145408
0.977342850832577
0.949996500177215
0.913507130362649
0.869294798099501
0.818899314111534
0.763903696079326
0.705864883305178
0.646254845038201
0.58641401252864
0.527517819602411
0.470556135314219
0.416324571521775
0.365426074394348
0.318280862175202
0.275142631950488
0.236118992077872
0.201194243405825
0.170252888907723
0.143102557951643
0.11949535380781
0.0991469440600079
0.0817529939542982
0.0670027803634706
0.0545900133554342
0.0442210328561233
0.0356206428881474
0.0285359010926115
0.0227382037523364
0.0180240037545828
0.014214477975947
